area_code,area_name,period,value,metric
"Saint John, ","Saint John, New Brunswick",2012-02,114.4,cpi_rented_accommodation
Quebec,Quebec,2012-02,111.9,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-02,116.0,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-02,112.8,cpi_rented_accommodation
Ontario,Ontario,2012-02,110.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-02,112.0,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-02,111.9,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-02,106.4,cpi_rented_accommodation
Manitoba,Manitoba,2012-02,119.6,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-02,121.5,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-02,131.7,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-02,130.8,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-02,136.6,cpi_rented_accommodation
Alberta,Alberta,2012-02,123.1,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-02,129.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-02,116.5,cpi_rented_accommodation
British Colu,British Columbia,2012-02,111.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-02,112.6,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-02,112.7,cpi_rented_accommodation
Canada,Canada,2012-03,113.0,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-03,118.8,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-03,122.5,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-03,112.7,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-03,114.1,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-03,110.0,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-03,111.0,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-03,110.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-03,114.4,cpi_rented_accommodation
Quebec,Quebec,2012-03,111.9,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-03,116.1,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-03,112.8,cpi_rented_accommodation
Ontario,Ontario,2012-03,110.9,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-03,111.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-03,112.1,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-03,106.8,cpi_rented_accommodation
Manitoba,Manitoba,2012-03,119.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-03,121.6,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-03,132.2,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-03,131.6,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-03,136.8,cpi_rented_accommodation
Alberta,Alberta,2012-03,123.2,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-03,129.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-03,116.7,cpi_rented_accommodation
British Colu,British Columbia,2012-03,111.6,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-03,112.9,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-03,112.8,cpi_rented_accommodation
Canada,Canada,2012-04,113.2,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-04,119.8,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-04,122.7,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-04,113.2,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-04,114.5,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-04,110.2,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-04,111.1,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-04,110.8,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-04,114.5,cpi_rented_accommodation
Quebec,Quebec,2012-04,112.0,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-04,116.1,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-04,112.9,cpi_rented_accommodation
Ontario,Ontario,2012-04,111.2,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-04,112.4,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-04,112.2,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-04,107.0,cpi_rented_accommodation
Manitoba,Manitoba,2012-04,120.1,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-04,122.1,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-04,132.7,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-04,132.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-04,137.2,cpi_rented_accommodation
Alberta,Alberta,2012-04,123.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-04,129.9,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-04,117.0,cpi_rented_accommodation
British Colu,British Columbia,2012-04,112.0,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-04,113.1,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-04,113.1,cpi_rented_accommodation
Canada,Canada,2012-05,113.3,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-05,120.1,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-05,123.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-05,113.0,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-05,114.4,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-05,110.4,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-05,111.4,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-05,110.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-05,114.5,cpi_rented_accommodation
Quebec,Quebec,2012-05,112.1,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-05,116.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-05,113.0,cpi_rented_accommodation
Ontario,Ontario,2012-05,111.3,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-05,112.5,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-05,112.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-05,107.3,cpi_rented_accommodation
Manitoba,Manitoba,2012-05,120.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-05,122.2,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-05,133.1,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-05,132.7,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-05,137.3,cpi_rented_accommodation
Alberta,Alberta,2012-05,123.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-05,130.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-05,116.6,cpi_rented_accommodation
British Colu,British Columbia,2012-05,112.1,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-05,113.1,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-05,113.3,cpi_rented_accommodation
Canada,Canada,2012-06,113.5,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-06,120.0,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-06,122.8,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-06,113.1,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-06,114.6,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-06,110.6,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-06,111.6,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-06,110.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-06,114.5,cpi_rented_accommodation
Quebec,Quebec,2012-06,112.2,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-06,116.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-06,113.0,cpi_rented_accommodation
Ontario,Ontario,2012-06,111.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-06,112.5,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-06,112.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-06,107.3,cpi_rented_accommodation
Manitoba,Manitoba,2012-06,120.3,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-06,122.3,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-06,133.7,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-06,133.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-06,137.8,cpi_rented_accommodation
Alberta,Alberta,2012-06,123.5,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-06,130.4,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-06,116.8,cpi_rented_accommodation
British Colu,British Columbia,2012-06,112.2,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-06,113.3,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-06,113.3,cpi_rented_accommodation
Canada,Canada,2012-07,113.6,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-07,120.0,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-07,122.7,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-07,113.3,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-07,114.8,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-07,110.8,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-07,111.9,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-07,111.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-07,114.6,cpi_rented_accommodation
Quebec,Quebec,2012-07,112.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-07,116.5,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-07,113.1,cpi_rented_accommodation
Ontario,Ontario,2012-07,111.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-07,112.7,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-07,112.7,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-07,107.4,cpi_rented_accommodation
Manitoba,Manitoba,2012-07,120.6,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-07,122.5,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-07,134.1,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-07,134.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-07,138.0,cpi_rented_accommodation
Alberta,Alberta,2012-07,123.9,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-07,130.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-07,117.1,cpi_rented_accommodation
British Colu,British Columbia,2012-07,112.3,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-07,113.4,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-07,113.4,cpi_rented_accommodation
Canada,Canada,2012-08,113.9,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-08,120.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-08,122.9,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-08,113.4,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-08,114.9,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-08,110.9,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-08,112.0,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-08,111.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-08,114.2,cpi_rented_accommodation
Quebec,Quebec,2012-08,112.8,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-08,117.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-08,113.7,cpi_rented_accommodation
Ontario,Ontario,2012-08,111.7,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-08,112.6,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-08,112.9,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-08,107.6,cpi_rented_accommodation
Manitoba,Manitoba,2012-08,120.8,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-08,122.7,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-08,134.3,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-08,134.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-08,138.3,cpi_rented_accommodation
Alberta,Alberta,2012-08,124.1,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-08,130.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-08,117.5,cpi_rented_accommodation
British Colu,British Columbia,2012-08,112.4,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-08,113.5,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-08,113.4,cpi_rented_accommodation
Canada,Canada,2012-09,114.0,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-09,120.5,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-09,123.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-09,113.5,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-09,115.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-09,111.2,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-09,112.4,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-09,111.1,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-09,114.3,cpi_rented_accommodation
Quebec,Quebec,2012-09,113.0,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-09,117.8,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-09,113.9,cpi_rented_accommodation
Ontario,Ontario,2012-09,111.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-09,113.0,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-09,113.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-09,107.7,cpi_rented_accommodation
Manitoba,Manitoba,2012-09,121.1,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-09,123.1,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-09,134.7,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-09,134.7,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-09,138.5,cpi_rented_accommodation
Alberta,Alberta,2012-09,124.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-09,131.0,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-09,118.3,cpi_rented_accommodation
British Colu,British Columbia,2012-09,112.7,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-09,113.9,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-09,113.4,cpi_rented_accommodation
Canada,Canada,2012-10,114.2,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-10,120.5,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-10,123.2,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-10,113.5,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-10,115.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-10,111.3,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-10,112.6,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-10,111.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-10,114.6,cpi_rented_accommodation
Quebec,Quebec,2012-10,113.2,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-10,117.9,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-10,114.1,cpi_rented_accommodation
Ontario,Ontario,2012-10,111.9,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-10,113.2,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-10,113.1,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-10,107.7,cpi_rented_accommodation
Manitoba,Manitoba,2012-10,121.3,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-10,123.4,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-10,135.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-10,135.0,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-10,138.9,cpi_rented_accommodation
Alberta,Alberta,2012-10,124.9,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-10,131.4,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-10,118.3,cpi_rented_accommodation
British Colu,British Columbia,2012-10,112.9,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-10,114.1,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-10,113.5,cpi_rented_accommodation
Canada,Canada,2012-11,114.4,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-11,120.9,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-11,123.5,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-11,113.5,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-11,115.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-11,111.4,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-11,112.7,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-11,111.1,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-11,114.7,cpi_rented_accommodation
Quebec,Quebec,2012-11,113.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-11,118.1,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-11,114.2,cpi_rented_accommodation
Ontario,Ontario,2012-11,112.1,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-11,113.4,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-11,113.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-11,107.7,cpi_rented_accommodation
Manitoba,Manitoba,2012-11,121.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-11,123.8,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-11,135.3,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-11,135.3,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-11,139.5,cpi_rented_accommodation
Alberta,Alberta,2012-11,125.2,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-11,131.7,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-11,118.9,cpi_rented_accommodation
British Colu,British Columbia,2012-11,113.0,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-11,114.4,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-11,113.5,cpi_rented_accommodation
Canada,Canada,2012-12,114.5,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2012-12,121.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2012-12,124.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2012-12,113.5,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2012-12,115.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2012-12,111.4,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2012-12,112.8,cpi_rented_accommodation
New Brunswic,New Brunswick,2012-12,111.1,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2012-12,114.7,cpi_rented_accommodation
Quebec,Quebec,2012-12,113.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2012-12,118.1,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2012-12,114.3,cpi_rented_accommodation
Ontario,Ontario,2012-12,112.3,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2012-12,113.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2012-12,113.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2012-12,107.8,cpi_rented_accommodation
Manitoba,Manitoba,2012-12,121.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2012-12,123.9,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2012-12,135.7,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2012-12,135.6,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2012-12,139.8,cpi_rented_accommodation
Alberta,Alberta,2012-12,125.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2012-12,131.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2012-12,119.1,cpi_rented_accommodation
British Colu,British Columbia,2012-12,113.1,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2012-12,114.4,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2012-12,113.6,cpi_rented_accommodation
Canada,Canada,2013-01,114.6,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2013-01,121.4,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2013-01,124.2,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2013-01,113.5,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2013-01,115.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2013-01,111.6,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2013-01,112.9,cpi_rented_accommodation
New Brunswic,New Brunswick,2013-01,111.2,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2013-01,114.8,cpi_rented_accommodation
Quebec,Quebec,2013-01,113.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2013-01,118.1,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2013-01,114.3,cpi_rented_accommodation
Ontario,Ontario,2013-01,112.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2013-01,114.0,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2013-01,113.8,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2013-01,108.1,cpi_rented_accommodation
Manitoba,Manitoba,2013-01,121.9,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2013-01,124.0,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2013-01,136.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2013-01,135.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2013-01,139.8,cpi_rented_accommodation
Alberta,Alberta,2013-01,125.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2013-01,131.9,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2013-01,119.4,cpi_rented_accommodation
British Colu,British Columbia,2013-01,113.1,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2013-01,114.5,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2013-01,113.5,cpi_rented_accommodation
Canada,Canada,2013-02,114.8,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2013-02,121.4,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2013-02,124.3,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2013-02,114.0,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2013-02,115.5,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2013-02,111.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2013-02,113.0,cpi_rented_accommodation
New Brunswic,New Brunswick,2013-02,111.2,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2013-02,114.8,cpi_rented_accommodation
Quebec,Quebec,2013-02,113.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2013-02,118.1,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2013-02,114.3,cpi_rented_accommodation
Ontario,Ontario,2013-02,112.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2013-02,114.1,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2013-02,114.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2013-02,108.9,cpi_rented_accommodation
Manitoba,Manitoba,2013-02,122.0,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2013-02,124.2,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2013-02,136.6,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2013-02,136.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2013-02,140.0,cpi_rented_accommodation
Alberta,Alberta,2013-02,125.9,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2013-02,132.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2013-02,119.8,cpi_rented_accommodation
British Colu,British Columbia,2013-02,113.2,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2013-02,114.6,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2013-02,113.7,cpi_rented_accommodation
Canada,Canada,2013-03,114.9,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2013-03,121.5,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2013-03,124.5,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2013-03,114.1,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2013-03,115.6,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2013-03,111.7,cpi_rented_accommodation
